7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
33.0,7.6,2.0,1.0,1.0,7.6,50.4,1.0
27.0,7.6,2.0,1.0,1.0,7.6,50.4,1.0
27.0,7.6,2.0,1.0,1.0,7.6,50.4,1.0
15.0,7.6,2.0,1.0,1.0,7.6,50.4,2.0
15.0,7.6,2.0,1.0,1.0,7.6,49.4,1.0
14.0,7.6,2.0,1.0,1.0,7.6,49.4,1.0
13.0,7.6,2.0,1.0,1.0,7.6,49.4,1.0
11.0,7.6,2.0,1.0,1.0,7.6,49.4,1.0
9.0,7.6,2.0,1.0,1.0,7.6,49.4,1.0
8.0,7.6,2.0,1.0,1.0,7.6,49.4,2.0
8.0,7.6,2.0,1.0,1.0,7.6,49.4,1.0
7.0,7.6,2.0,1.0,1.0,7.6,48.5,1.0
6.0,7.6,2.0,1.0,1.0,7.6,48.5,2.0
7.0,7.6,2.0,1.0,1.0,7.6,47.5,2.0
7.0,7.6,2.0,1.0,1.0,7.6,46.6,1.0
6.0,7.6,2.0,1.0,1.0,7.6,46.2,1.0
5.0,7.6,2.0,1.0,1.0,7.6,46.2,2.0
5.0,7.6,2.0,1.0,1.0,7.6,45.7,2.0
5.0,7.6,2.0,1.0,1.0,7.6,45.3,2.0
5.0,7.6,2.0,1.0,1.0,7.6,43.9,2.0
6.0,7.6,2.0,1.0,1.0,7.6,42.3,1.0
5.0,7.6,2.0,1.0,1.0,7.6,42.3,2.0
5.0,7.6,2.0,1.0,1.0,7.6,41.4,2.0
5.0,7.6,2.0,1.0,1.0,7.6,41.4,1.0
5.0,7.6,2.0,1.0,1.0,7.6,40.3,2.0
5.0,7.6,2.0,1.0,1.0,7.6,39.5,2.0
5.0,7.6,2.0,1.0,1.0,7.6,38.7,2.0
5.0,7.6,2.0,1.0,1.0,7.6,37.6,1.0
5.0,7.6,2.0,1.0,1.0,7.6,37.2,2.0
5.0,7.6,2.0,1.0,1.0,7.6,36.5,2.0
5.0,7.6,2.0,1.0,1.0,7.6,35.8,2.0
5.0,7.6,2.0,1.0,1.0,7.6,35.5,2.0
5.0,7.6,2.0,1.0,1.0,7.6,33.8,2.0
5.0,7.6,2.0,1.0,1.0,7.6,32.5,2.0
5.0,7.6,2.0,1.0,1.0,7.6,31.6,2.0
5.0,7.6,2.0,1.0,1.0,7.6,30.7,2.0
5.0,7.6,2.0,1.0,1.0,7.6,29.2,2.0
6.0,7.6,2.0,1.0,1.0,7.6,28.7,1.0
6.0,7.6,2.0,1.0,1.0,7.6,28.1,2.0
6.0,7.6,2.0,1.0,1.0,7.6,28.1,2.0
6.0,7.6,2.0,1.0,1.0,7.6,27.0,1.0
7.0,7.6,2.0,1.0,1.0,7.6,26.8,2.0
7.0,7.6,2.0,1.0,1.0,7.6,26.3,2.0
7.0,7.6,2.0,1.0,1.0,7.6,25.8,1.0
8.0,7.6,2.0,1.0,1.0,7.6,25.5,1.0
6.0,7.6,2.0,1.0,1.0,7.6,25.5,1.0
8.0,7.6,2.0,1.0,1.0,7.6,25.5,2.0
8.0,7.6,2.0,1.0,1.0,7.6,25.3,2.0
8.0,7.6,2.0,1.0,1.0,7.6,25.0,2.0
8.0,7.6,2.0,1.0,1.0,7.6,24.8,1.0
10.0,7.6,2.0,1.0,1.0,7.6,24.8,2.0
10.0,7.6,2.0,1.0,1.0,7.6,24.6,2.0
10.0,7.6,2.0,1.0,1.0,7.6,24.6,2.0
10.0,7.6,2.0,1.0,1.0,7.6,24.1,1.0
11.0,7.6,2.0,1.0,1.0,7.6,24.1,1.0
11.0,7.6,2.0,1.0,1.0,7.6,24.1,1.0
12.0,7.6,2.0,1.0,1.0,7.6,24.1,2.0
12.0,7.6,2.0,1.0,1.0,7.6,23.9,1.0
13.0,7.6,2.0,1.0,1.0,7.6,23.9,1.0
14.0,7.6,2.0,1.0,1.0,7.6,23.9,2.0
14.0,7.6,2.0,1.0,1.0,7.6,23.6,2.0
14.0,7.6,2.0,1.0,1.0,7.6,23.4,1.0
15.0,7.6,2.0,1.0,1.0,7.6,23.4,2.0
15.0,7.6,2.0,1.0,1.0,7.6,23.2,1.0
16.0,7.6,2.0,1.0,1.0,7.6,23.2,2.0
16.0,7.6,2.0,1.0,1.0,7.6,23.0,2.0
16.0,7.6,2.0,1.0,1.0,7.6,23.0,1.0
18.0,7.6,2.0,1.0,1.0,7.6,23.0,2.0
18.0,7.6,2.0,1.0,1.0,7.6,22.8,2.0
19.0,7.6,2.0,1.0,1.0,7.6,22.8,2.0
18.0,7.6,2.0,1.0,1.0,7.6,22.3,1.0
22.0,7.6,2.0,1.0,1.0,7.6,22.3,2.0
22.0,7.6,2.0,1.0,1.0,7.6,22.3,2.0
22.0,7.6,2.0,1.0,1.0,7.6,22.1,1.0
24.0,7.6,2.0,1.0,1.0,7.6,22.1,2.0
24.0,7.6,2.0,1.0,1.0,7.6,22.1,2.0
24.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
24.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
28.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
26.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
27.0,7.6,2.0,1.0,1.0,7.6,21.9,2.0
27.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
28.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
29.0,7.6,2.0,1.0,1.0,7.6,21.9,2.0
29.0,7.6,2.0,1.0,1.0,7.6,21.7,1.0
29.0,7.6,2.0,1.0,1.0,7.6,21.7,1.0
31.0,7.6,2.0,1.0,1.0,7.6,21.7,1.0
30.0,7.6,2.0,1.0,1.0,7.6,21.7,2.0
30.0,7.6,2.0,1.0,1.0,7.6,21.7,1.0
31.0,7.6,2.0,1.0,1.0,7.6,21.7,2.0
31.0,7.6,2.0,1.0,1.0,7.6,21.5,2.0
31.0,7.6,2.0,1.0,1.0,7.6,21.5,1.0
32.0,7.6,2.0,1.0,1.0,7.6,21.5,2.0
32.0,7.6,2.0,1.0,1.0,7.6,21.5,2.0
32.0,7.6,2.0,1.0,1.0,7.6,21.3,1.0
33.0,7.6,2.0,1.0,1.0,7.6,21.3,2.0
33.0,7.6,2.0,1.0,1.0,7.6,21.3,1.0
34.0,7.6,2.0,1.0,1.0,7.6,21.3,2.0
34.0,7.6,2.0,1.0,1.0,7.6,21.3,2.0
34.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
37.0,7.6,2.0,1.0,1.0,7.6,21.1,2.0
37.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
38.0,7.6,2.0,1.0,1.0,7.6,21.1,2.0
38.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-5.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
7.6,-83.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-126.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-164.0,1.0,1.0,2.0,2.0,7.6,1.0
20.0,155.0,1.0,2.0,2.0,2.0,85.8,1.0
-20.0,115.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,73.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
30.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-14.0,-52.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-93.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-131.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-169.0,1.0,1.0,2.0,2.0,7.6,1.0
18.0,153.0,1.0,2.0,2.0,2.0,85.8,1.0
-26.0,109.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,66.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
18.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-20.0,-59.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-102.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-145.0,1.0,1.0,2.0,2.0,7.6,1.0
38.0,173.0,1.0,2.0,2.0,2.0,85.8,1.0
1.0,136.0,1.0,2.0,2.0,2.0,85.8,1.0
1.0,136.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,52.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
9.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-32.0,-70.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-110.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-150.0,1.0,1.0,2.0,2.0,7.6,1.0
38.0,173.0,1.0,2.0,2.0,2.0,85.8,1.0
1.0,136.0,1.0,2.0,2.0,2.0,85.8,1.0
-43.0,92.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,49.0,1.0,1.0,2.0,2.0,7.6,1.0
44.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
3.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-33.0,-71.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-112.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-154.0,1.0,1.0,2.0,2.0,7.6,1.0
30.0,166.0,1.0,2.0,2.0,2.0,85.8,1.0
-10.0,125.0,1.0,2.0,2.0,2.0,85.8,1.0
-10.0,125.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,48.0,1.0,1.0,2.0,2.0,7.6,1.0
44.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
7.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-30.0,-68.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-105.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-147.0,1.0,1.0,2.0,2.0,7.6,1.0
41.0,176.0,1.0,2.0,2.0,2.0,85.8,1.0
3.0,138.0,1.0,2.0,2.0,2.0,85.8,1.0
-36.0,99.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,57.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
18.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-22.0,-61.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-104.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-145.0,1.0,1.0,2.0,2.0,7.6,1.0
40.0,175.0,1.0,2.0,2.0,2.0,85.8,1.0
-3.0,132.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,89.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,47.0,1.0,1.0,2.0,2.0,7.6,1.0
43.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
0.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-42.0,-80.0,2.0,1.0,2.0,2.0,21.1,1.0
7.6,-120.0,1.0,1.0,2.0,2.0,7.6,1.0
7.6,-160.0,1.0,1.0,2.0,2.0,7.6,1.0
28.0,163.0,1.0,2.0,2.0,2.0,85.8,1.0
-13.0,122.0,1.0,2.0,2.0,2.0,85.8,1.0
-13.0,122.0,1.0,2.0,2.0,2.0,85.8,1.0
7.6,47.0,1.0,1.0,2.0,2.0,7.6,1.0
46.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
8.0,7.6,2.0,1.0,1.0,7.6,21.1,1.0
-42.0,7.6,2.0,1.0,1.0,7.6,28.1,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
41.0,7.6,1.0,2.0,1.0,7.6,80.0,1.0
-1.0,7.6,1.0,2.0,1.0,7.6,80.0,1.0
-43.0,7.6,1.0,2.0,1.0,7.6,80.0,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
39.0,7.6,2.0,1.0,1.0,7.6,28.1,1.0
29.0,7.6,2.0,1.0,1.0,7.6,28.1,1.0
28.0,7.6,2.0,1.0,1.0,7.6,28.1,2.0
29.0,7.6,2.0,1.0,1.0,7.6,27.6,2.0
30.0,7.6,2.0,1.0,1.0,7.6,27.0,2.0
30.0,7.6,2.0,1.0,1.0,7.6,26.8,2.0
31.0,7.6,2.0,1.0,1.0,7.6,25.3,1.0
32.0,7.6,2.0,1.0,1.0,7.6,25.3,2.0
33.0,7.6,2.0,1.0,1.0,7.6,25.0,2.0
33.0,7.6,2.0,1.0,1.0,7.6,24.6,2.0
33.0,7.6,2.0,1.0,1.0,7.6,24.3,2.0
35.0,7.6,2.0,1.0,1.0,7.6,23.6,1.0
34.0,7.6,2.0,1.0,1.0,7.6,23.4,2.0
34.0,7.6,2.0,1.0,1.0,7.6,23.4,2.0
35.0,7.6,2.0,1.0,1.0,7.6,23.0,2.0
36.0,7.6,2.0,1.0,1.0,7.6,22.5,2.0
36.0,7.6,2.0,1.0,1.0,7.6,22.5,1.0
35.0,7.6,2.0,1.0,1.0,7.6,22.3,2.0
36.0,7.6,2.0,1.0,1.0,7.6,22.3,2.0
36.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
12.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
7.0,7.6,2.0,1.0,1.0,7.6,21.9,1.0
6.0,7.6,2.0,1.0,1.0,7.6,21.9,2.0
6.0,7.6,2.0,1.0,1.0,7.6,21.1,2.0
6.0,7.6,2.0,1.0,1.0,7.6,20.5,2.0
7.0,7.6,2.0,1.0,1.0,7.6,19.5,2.0
7.0,7.6,2.0,1.0,1.0,7.6,19.2,2.0
7.0,7.6,2.0,1.0,1.0,7.6,17.4,2.0
8.0,7.6,2.0,1.0,1.0,7.6,16.3,2.0
9.0,7.6,2.0,1.0,1.0,7.6,15.6,2.0
9.0,7.6,2.0,1.0,1.0,7.6,14.5,2.0
8.0,7.6,2.0,1.0,1.0,7.6,13.6,1.0
9.0,7.6,2.0,1.0,1.0,7.6,13.6,1.0
9.0,7.6,2.0,1.0,1.0,7.6,13.6,2.0
9.0,7.6,2.0,1.0,1.0,7.6,13.6,2.0
10.0,7.6,2.0,1.0,1.0,7.6,12.1,2.0
11.0,7.6,2.0,1.0,1.0,7.6,10.8,2.0
11.0,7.6,2.0,1.0,1.0,7.6,10.0,1.0
12.0,7.6,2.0,1.0,1.0,7.6,9.6,2.0
12.0,7.6,2.0,1.0,1.0,7.6,9.5,1.0
14.0,7.6,2.0,1.0,1.0,7.6,8.7,2.0
15.0,7.6,2.0,1.0,1.0,7.6,8.1,2.0
17.0,7.6,2.0,1.0,1.0,7.6,7.4,2.0
20.0,7.6,2.0,1.0,1.0,7.6,6.6,2.0
23.0,7.6,2.0,1.0,1.0,7.6,5.8,1.0
23.0,7.6,2.0,1.0,1.0,7.6,5.7,2.0
25.0,7.6,2.0,1.0,1.0,7.6,5.3,2.0
26.0,7.6,2.0,1.0,1.0,7.6,5.2,2.0
32.0,7.6,2.0,1.0,1.0,7.6,4.5,2.0
36.0,7.6,2.0,1.0,1.0,7.6,4.0,2.0
39.0,7.6,2.0,1.0,1.0,7.6,3.8,1.0
42.0,7.6,2.0,1.0,1.0,7.6,3.6,2.0
43.0,7.6,2.0,1.0,1.0,7.6,3.6,2.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
20.0,7.6,2.0,1.0,1.0,7.6,3.2,1.0
-20.0,7.6,2.0,1.0,1.0,7.6,3.2,1.0
7.6,7.6,1.0,1.0,1.0,7.6,7.6,1.0
40.0,7.6,1.0,2.0,1.0,7.6,104.5,1.0
2.0,7.6,1.0,2.0,1.0,7.6,104.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,104.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,103.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,102.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,102.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,101.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,100.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,99.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,98.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,98.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,96.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,95.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,95.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,93.8,2.0
2.0,7.6,1.0,2.0,1.0,7.6,92.8,2.0
2.0,7.6,1.0,2.0,1.0,7.6,91.9,2.0
2.0,7.6,1.0,2.0,1.0,7.6,91.0,2.0
2.0,7.6,1.0,2.0,1.0,7.6,90.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,88.4,2.0
2.0,7.6,1.0,2.0,1.0,7.6,87.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,87.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,85.8,2.0
2.0,7.6,1.0,2.0,1.0,7.6,84.9,2.0
2.0,7.6,1.0,2.0,1.0,7.6,84.9,2.0
2.0,7.6,1.0,2.0,1.0,7.6,84.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,83.3,2.0
2.0,7.6,1.0,2.0,1.0,7.6,81.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,80.8,2.0
2.0,7.6,1.0,2.0,1.0,7.6,80.0,2.0
2.0,7.6,1.0,2.0,1.0,7.6,78.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,77.7,2.0
2.0,7.6,1.0,2.0,1.0,7.6,76.9,2.0
2.0,7.6,1.0,2.0,1.0,7.6,76.2,2.0
2.0,7.6,1.0,2.0,1.0,7.6,76.2,2.0
2.0,7.6,1.0,2.0,1.0,7.6,74.7,2.0
2.0,7.6,1.0,2.0,1.0,7.6,73.2,2.0
2.0,7.6,1.0,2.0,1.0,7.6,72.5,2.0
2.0,7.6,1.0,2.0,1.0,7.6,71.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,71.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,69.7,2.0
2.0,7.6,1.0,2.0,1.0,7.6,69.0,2.0
2.0,7.6,1.0,2.0,1.0,7.6,67.7,1.0
2.0,7.6,1.0,2.0,1.0,7.6,67.7,2.0
2.0,7.6,1.0,2.0,1.0,7.6,66.4,2.0
2.0,7.6,1.0,2.0,1.0,7.6,65.7,2.0
2.0,7.6,1.0,2.0,1.0,7.6,65.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,65.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,63.2,1.0
2.0,7.6,1.0,2.0,1.0,7.6,62.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,62.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,61.3,2.0
2.0,7.6,1.0,2.0,1.0,7.6,61.3,1.0
2.0,7.6,1.0,2.0,1.0,7.6,60.1,2.0
2.0,7.6,1.0,2.0,1.0,7.6,59.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,59.6,2.0
2.0,7.6,1.0,2.0,1.0,7.6,59.0,1.0
0.0,7.6,1.0,2.0,1.0,7.6,59.0,2.0
0.0,7.6,1.0,2.0,1.0,7.6,58.4,1.0
-1.0,7.6,1.0,2.0,1.0,7.6,58.4,2.0
