Performance Measure,Mean,Standard Deviation
Recall kick,0.8055556,0.03888893
Classification Accuracy,0.29960006,0.07474956
Recall dash,0.19589958,0.07320231
F1 dash,0.30710268,0.098350465
Precision turn,0.20260829,0.019171745
Recall turn,0.62549335,0.11306089
Precision dash,0.7604568,0.061446965
Global F1,0.27766696,0.08648035
F1 turn,0.30564326,0.035480857
F1 kick,0.22025487,0.12560979
Precision kick,0.13671644,0.08658452
