Performance Measure,Mean,Standard Deviation
Recall kick,0.37222221,0.32777777
Classification Accuracy,0.7671499,0.049967647
Recall dash,0.85099024,0.08734757
F1 dash,0.8506669,0.04190564
Precision turn,0.5397336,0.10154897
Recall turn,0.49547377,0.10993162
Precision dash,0.855305,0.0042411685
Global F1,0.5423966,0.08035517
F1 turn,0.49498135,0.01341629
F1 kick,0.2815416,0.21257606
Precision kick,0.26783216,0.113986015
