7.6,-29.0,2.0,7.6,1.0,2.0,101.5,50.4,0.7382006122008506,1.0
7.6,-29.0,2.0,7.6,1.0,2.0,101.5,50.4,0.7382006122008506,1.0
7.6,31.0,1.0,7.6,1.0,2.0,7.6,50.4,7.6,1.0
7.6,3.0,2.0,7.6,1.0,2.0,101.5,50.4,1.296705972839036,1.0
7.6,3.0,2.0,7.6,1.0,2.0,101.5,50.4,1.296705972839036,1.0
7.6,-1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.226892802759263,1.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
7.6,1.0,2.0,7.6,1.0,2.0,101.5,50.4,1.2617993877991494,2.0
