6.6,1.6335663941185714,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,1.0440454716161762,1.0
6.6,0.07923867074164752,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.6608565973105428,1.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.2667259617285556,2.001562130101781,-0.7611449543062321,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,1.1286679917728426,1.6917667266362164,-0.8112891328040768,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.8692863512499892,0.9305551638351134,-0.9115774897997662,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.7479626806828477,0.7269753272720276,-0.9617216682976107,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.6308225849628493,0.37292343759709606,-1.0118658467954555,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.5178660640899934,0.2136000872433768,-1.0620100252933002,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.46347959107713704,0.08083062861527762,-1.0620100252933002,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.40909311806428045,-0.15815439691530128,-1.1121542037911447,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.2794022978028534,-0.3528829362365136,-1.1622983822889896,2.0
6.6,0.03352314946585564,2.0,6.6,1.0,2.0,0.2543008487199968,-0.44139590865524647,-1.1622983822889896,1.0
6.6,0.03352314946585564,2.0,6.6,1.0,2.0,0.13297717815285523,-0.7511913121208115,-1.3127309177825237,1.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.13297717815285523,-0.795447798330178,-1.3628750962803682,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,0.020020657279999673,-1.0786893100701234,-1.413019274778213,2.0
6.6,0.03352314946585564,2.0,6.6,1.0,2.0,-0.005080791802857215,-1.1052432017957434,-1.4631634532760576,1.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,-0.005080791802857215,-1.1052432017957434,-1.4631634532760576,2.0
6.6,-0.012192371809936233,2.0,6.6,1.0,2.0,-0.005080791802857215,-1.131797093521363,-1.5133076317739025,2.0
